B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,class,A1
19,33,18987,21207,18987,21207,9,8,1295,1324,0,3
28,35,23572,25629,23572,25629,14,8,2245,1536,0,3
19,27,18745,22339,17412,21988,15,10,2047,1426,0,3
9,5,17794,20377,17794,20377,15,7,2282,1150,0,3
6,6,21527,22050,21527,22050,11,9,1581,1414,0,3
16,30,15350,19711,15350,19711,10,8,1534,1375,0,3
12,10,16554,21190,16558,21187,10,9,1599,1572,0,3
5,8,11350,17304,11350,17304,8,10,1141,1453,0,3
9,8,23807,26192,23805,26193,11,9,1588,1409,0,3
17,26,21847,23650,21847,23650,16,7,2676,1618,0,3
17,28,15200,18758,15200,18758,12,8,2149,1943,0,3
43,47,18284,21636,18284,21636,15,7,2625,1819,0,3
21,39,18170,21737,18170,21737,16,13,2731,2601,0,3
20,40,18518,23771,18518,23771,9,7,1291,1199,0,3
29,44,16358,19510,16358,19510,9,7,1839,2222,0,3
0,0,32242,25129,32242,25129,6,0,591,68,1,3
19,30,19526,23655,19526,23655,13,7,2184,1380,0,3
15,25,16525,20298,16517,20302,13,11,2178,1752,0,3
8,5,21686,23098,20056,22707,13,7,1960,1222,0,3
7,8,18218,21217,17593,21338,10,9,1593,1688,0,3
25,39,19598,22518,19598,22518,8,7,1732,2298,0,3
7,6,18938,22510,18938,22510,12,8,1947,1466,0,3
22,40,22620,24470,22090,24769,10,7,1881,1759,0,3
30,48,19442,22654,19442,22654,11,9,1842,1753,0,3
11,10,18752,21798,18752,21798,13,12,1833,1752,0,3
14,25,20085,24127,20085,24127,9,8,1559,1951,0,3
30,41,23666,24904,23666,24904,14,9,2657,2080,0,3
14,30,19087,22177,19088,22177,12,7,1987,1387,0,3
17,26,19934,23179,19934,23179,12,9,1899,1864,0,3
22,30,20902,22757,20902,22757,13,8,2205,1705,0,3
7,8,15206,19066,15206,19066,12,10,1832,1668,0,3
11,6,16990,21520,16990,21520,17,7,2487,1176,0,3
7,6,19265,22234,18005,21967,12,8,1826,1457,0,3
18,33,21536,23242,21536,23242,8,8,1533,1786,0,3
20,39,13354,18838,13353,18839,6,7,1106,1894,0,2
20,36,22320,24155,20643,23531,11,10,1894,2005,0,3
5,5,20771,21193,20771,21193,10,7,1711,1366,0,3
22,37,23001,24634,23001,24634,13,7,2471,1998,0,3
18,29,19948,22271,19948,22271,14,7,2177,1378,0,3
19,33,19687,23052,17738,22657,12,10,1567,1609,0,3
27,54,20663,23346,20663,23346,14,9,2052,1490,0,3
11,9,19415,21937,19415,21937,15,10,2141,1494,0,3
8,8,25483,26240,25483,26240,13,10,2009,1529,0,3
6,7,16895,21308,16895,21308,9,9,1350,1374,0,3
16,30,22345,24415,21201,24577,10,8,1832,1904,0,3
21,33,21427,23012,21427,23012,15,7,2484,1445,0,3
5,7,17914,20468,13699,20632,8,9,1208,1472,0,10
12,28,17580,20929,17571,20935,11,8,1745,1414,0,3
15,31,18511,22033,18511,22033,11,9,1821,1659,0,3
12,7,17246,23122,17246,23122,15,9,2254,1382,0,3
9,8,17926,24186,17926,24186,14,9,1943,1397,0,3
8,10,15951,20004,13468,18837,7,8,1086,1314,0,3
15,13,21205,22085,21205,22085,16,7,2389,1182,0,3
33,58,32231,24484,32231,24484,5,1,478,203,1,3
23,37,23271,25635,23271,25635,12,8,2230,1763,0,3
23,37,21390,24285,21371,24297,12,9,2067,1718,0,3
7,6,25253,25605,23210,24796,12,8,1940,1404,0,3
13,7,22698,24525,22698,24525,15,6,2326,1048,0,3
23,36,14988,18475,14982,18479,9,8,1706,1775,0,3
29,43,20586,22761,20586,22761,13,9,1798,1455,0,3
29,46,22576,23197,22576,23197,8,7,1842,2556,0,3
20,36,20377,22724,18772,22168,10,9,1627,1595,0,3
15,27,18973,22961,18967,22965,11,8,1901,1491,0,3
41,50,21807,24052,21807,24052,11,8,2213,2204,0,3
18,26,17645,21843,17645,21843,15,7,2460,1349,0,3
9,7,16822,21885,16821,21886,12,9,2004,1530,0,3
29,43,18357,20754,18357,20754,13,9,1990,1536,0,3
44,55,18782,22621,18782,22621,9,6,1738,2054,0,3
17,28,19842,21283,19842,21283,13,10,1912,1563,0,3
19,24,20701,24208,21585,25049,10,9,1753,1888,0,3
17,33,11625,15544,13898,17684,7,6,1128,1334,0,3
28,48,20736,22541,19826,22693,10,8,1670,1726,0,3
29,41,18447,23331,18447,23331,16,8,2376,1268,0,3
13,14,23239,24787,23239,24787,14,8,2079,1361,0,3
18,30,20302,22536,20302,22536,13,7,2170,1548,0,3
10,7,17358,21177,17358,21177,15,7,2302,1432,0,3
24,38,15340,18814,15340,18814,13,8,2328,1953,0,3
14,27,19972,24112,19972,24112,10,8,1580,1324,0,3
4,6,20515,24237,20515,24237,6,7,1074,1308,0,3
10,6,14224,19410,14224,19410,16,7,2486,1217,0,3
14,29,16522,20338,16522,20338,10,8,1807,1827,0,3
5,6,17845,20320,17845,20320,9,8,1606,1804,0,3
15,32,13830,20037,13828,20038,9,8,1543,1536,0,3
14,30,20374,21688,20374,21688,11,8,1841,1461,0,3
12,26,18797,22971,17759,23117,10,12,1508,2114,0,3
22,29,21815,24521,20065,23872,15,9,2290,1455,0,3
10,9,20991,23969,20991,23969,15,9,2246,1370,0,3
24,41,19983,22633,18354,22248,12,9,1670,1440,0,3
26,39,15963,19804,15963,19804,14,9,2546,1916,0,3
30,47,22195,24615,22195,24615,9,7,1979,2432,0,3
14,28,22018,24808,22018,24808,12,9,1725,1632,0,3
12,10,15743,20372,12621,18085,13,10,1792,1572,0,3
9,9,21252,25644,21252,25644,13,6,2004,1237,0,3
5,5,20616,23504,20616,23504,9,7,1582,1438,0,3
8,6,25037,25494,25037,25494,12,8,1892,1508,0,3
11,8,18930,23342,18930,23342,17,9,2557,1551,0,3
7,6,22757,24947,22757,24947,11,8,1664,1399,0,3
6,8,15460,21520,15247,21605,10,8,1713,1425,0,3
19,34,18306,21638,18306,21638,12,7,2244,1984,0,3
10,10,19196,24546,17616,23870,11,9,1796,1645,0,3
5,7,13933,18945,13933,18945,9,9,1429,1613,0,3
15,28,23007,24532,23007,24532,11,7,2076,1679,0,3
16,32,16865,20200,16865,20200,9,9,1670,2055,0,3
15,28,22656,23972,22656,23972,13,9,1934,1579,0,3
8,8,20652,23316,20652,23316,12,9,1748,1394,0,3
26,34,17019,22280,17019,22280,16,9,2461,1575,0,3
7,8,17931,24833,16141,24500,10,10,1604,1604,0,3
17,20,17397,20235,17397,20235,14,10,2128,1734,0,3
40,52,17959,23937,17959,23937,8,5,1956,2283,0,3
7,7,21305,24572,21101,24687,10,9,1567,1402,0,3
17,17,16391,21759,16391,21759,15,7,2571,1331,0,3
15,20,19025,24030,19025,24030,14,8,2268,1677,0,3
23,32,16495,21091,15015,20636,15,8,2640,1967,0,3
25,41,19192,21475,19192,21475,12,7,2051,1892,0,3
27,38,18012,21573,18012,21573,14,9,2352,2079,0,3
21,39,21354,23959,21354,23959,10,7,1964,1694,0,3
30,41,19904,23734,19904,23734,11,9,1803,1549,0,3
23,40,18023,22454,18023,22454,9,7,1571,1625,0,3
4,5,20543,23760,20208,23987,9,8,1216,1334,0,3
24,32,18836,24453,18815,24465,11,8,2094,2010,0,3
15,10,16423,19906,16423,19906,17,8,2675,1455,0,3
38,44,20610,22407,20610,22407,12,7,2118,1852,0,3
15,29,20756,22983,18997,22330,11,8,1674,1481,0,3
13,27,18022,23381,18015,23385,8,7,1440,1928,0,3
18,19,21408,24173,21408,24173,13,9,2184,1808,0,3
16,26,23056,25998,21118,25036,14,10,2201,1770,0,3
27,45,18026,22184,18026,22184,11,8,1859,1966,0,3
21,32,15198,19573,15198,19573,13,9,2017,1734,0,3
13,28,20866,24154,20866,24154,8,8,1354,1421,0,3
9,8,19408,22494,19408,22494,13,9,1983,1467,0,3
9,7,20389,24072,20389,24072,14,8,2041,1257,0,3
14,7,17109,21725,17109,21725,17,8,2610,1289,0,3
24,37,20379,24892,20379,24892,14,9,2298,1740,0,3
13,24,18223,21758,18223,21758,12,8,1915,1404,0,3
5,6,17845,21664,16264,21521,9,9,1315,1443,0,3
21,33,16385,19651,16385,19651,13,9,1981,1404,0,3
10,6,17693,22682,17693,22682,15,9,2376,1520,0,3
11,9,19650,21905,19650,21905,16,9,2232,1427,0,3
16,28,21960,22901,21960,22901,13,8,2052,1561,0,3
14,20,16758,19384,16758,19384,10,9,1634,1655,0,3
0,0,32723,24936,32723,24936,6,0,589,69,1,3
0,0,32762,24987,32762,24987,6,0,591,68,1,3
0,0,32785,25023,32785,25023,6,0,625,16,1,3
0,0,32438,24550,32438,24550,6,0,624,19,1,3
11,20,23285,24335,23285,24335,11,8,1896,1663,0,3
4,5,20425,22374,20425,22374,7,8,1197,1465,0,3
7,6,17541,20271,17541,20271,12,8,1887,1410,0,3
19,25,20299,23107,20299,23107,14,8,2239,1649,0,3
10,11,18048,21646,17033,21810,11,12,1588,1815,0,3
17,23,17848,19659,17848,19659,12,7,2312,2056,0,3
7,8,19323,23484,19323,23484,10,8,1439,1368,0,3
18,28,19221,22801,19535,22820,15,9,2371,1765,0,3
10,10,16439,22212,16440,22212,11,9,1751,1688,0,3
11,8,15901,19879,15901,19879,10,6,1638,1220,0,3
8,7,19882,23776,18716,23189,14,9,2052,1407,0,3
7,8,19283,22942,17967,23028,12,10,1747,1605,0,3
11,18,19771,21821,19771,21821,11,8,1970,1984,0,3
15,29,20068,22196,29342,26428,11,9,1661,1430,0,3
11,8,19688,24951,19339,24462,13,9,2192,1610,0,3
7,3,22887,25104,22887,25104,11,6,1823,1398,0,3
10,5,18515,23078,18515,23078,11,4,2216,1322,0,3
17,35,14139,20510,14139,20510,11,8,1700,1455,0,3
4,5,15788,19055,15786,19056,7,7,1136,1191,0,3
15,30,19736,23315,19736,23315,11,8,1633,1349,0,3
14,22,19438,22480,19438,22480,15,7,2329,1247,0,3
19,30,17562,22839,17562,22839,11,10,1892,2404,0,3
21,36,17107,21249,17380,21647,10,8,1756,1968,0,3
9,18,16943,20433,16942,20433,8,7,1237,1382,0,3
8,7,21936,22211,21936,22211,12,9,1782,1450,0,3
30,41,17811,22206,15855,21027,10,7,1907,1872,0,3
14,10,17081,21728,17081,21728,14,10,2127,1663,0,3
28,34,18736,22902,18736,22902,13,9,2420,2028,0,3
20,32,22198,24071,22198,24071,9,8,1499,1720,0,3
9,6,21701,23841,21701,23841,15,8,2218,1392,0,3
21,32,18258,22221,18246,22228,11,7,2061,1991,0,3
25,47,19813,21433,19813,21433,12,8,1811,1444,0,3
17,26,17487,22360,17487,22360,12,9,1968,1732,0,3
24,35,18562,20729,18562,20729,11,7,2007,1595,0,3
14,25,19808,22758,20008,23017,11,9,1785,1628,0,3
13,9,16170,18922,16170,18922,15,10,2148,1698,0,3
18,31,14500,19600,14500,19600,9,9,1715,1720,0,3
23,37,16102,21984,16102,21984,11,7,1768,1481,0,3
9,5,18613,22010,18613,22010,16,7,2362,1197,0,3
12,20,21968,23276,21968,23276,11,7,1831,1437,0,3
26,32,19438,23645,19438,23645,8,7,1566,2292,0,3
12,26,22016,24051,22016,24051,11,8,1964,1853,0,3
21,38,19306,23130,19306,23130,11,8,2098,2139,0,3
14,20,17690,21540,17682,21545,12,9,2129,1994,0,3
20,34,18377,22741,18377,22741,13,9,2059,1809,0,3
6,6,22039,25056,20429,24745,11,8,1719,1338,0,3
9,8,19745,22786,19745,22786,13,9,1939,1403,0,3
9,6,21008,24329,19138,23554,14,8,2246,1387,0,3
14,30,16654,20395,16655,20395,10,9,1709,2104,0,3
16,29,19664,22557,19664,22557,14,9,1949,1410,0,3
15,15,20604,22783,20604,22783,14,7,2143,1178,0,3
0,0,32936,25203,32936,25203,6,0,589,69,1,3
0,0,33224,25487,33224,25487,6,0,625,15,1,3
25,35,21555,24781,20224,24966,15,6,2658,1601,0,3
12,11,19963,23736,19963,23736,13,10,1848,1564,0,3
8,6,14211,22058,14211,22058,13,9,1990,1345,0,3
3,20,32733,24940,32733,24940,6,0,860,494,1,3
0,0,32758,24989,32758,24989,6,0,811,465,1,3
18,24,15087,16924,15087,16924,17,8,2517,1252,0,3
13,27,18804,23309,18804,23309,10,8,1783,1658,0,3
19,37,20208,22822,19069,22968,7,8,1482,2407,0,3
29,44,16806,22575,15375,21643,11,7,2042,1923,0,3
12,24,20630,22446,20630,22446,10,8,1783,1849,0,3
28,42,19026,24072,19026,24072,14,9,2311,1682,0,3
21,34,16877,19085,16877,19085,11,9,1604,1538,0,3
5,6,21538,22344,20884,22039,9,9,1288,1427,0,3
19,32,20710,23109,20710,23109,14,6,2516,1719,0,3
15,27,19584,22015,19584,22015,12,8,1992,1574,0,3
15,29,19730,22224,19730,22224,12,10,1880,1927,0,3
26,41,17038,22128,17038,22128,13,8,2130,1639,0,3
8,8,16174,19447,16174,19447,11,9,1752,1733,0,3
9,7,17771,21969,17771,21969,13,9,1990,1391,0,3
7,7,15985,20607,14763,20207,10,8,1744,1583,0,3
18,29,16739,21298,16739,21298,11,8,1933,1677,0,3
20,40,21899,22777,21899,22777,11,7,1965,1667,0,3
7,7,19263,22500,19263,22500,10,9,1626,1517,0,3
15,37,20611,22255,20611,22255,13,8,2090,1492,0,3
20,29,18117,20863,18117,20863,14,7,2421,1597,0,3
12,5,20377,21471,20377,21471,15,8,2206,1357,0,3
11,7,19508,22991,19508,22991,14,7,2496,1591,0,3
11,11,14607,17828,13302,17508,12,9,2149,1845,0,3
8,9,19145,23359,19145,23359,11,8,1630,1341,0,3
16,28,17208,21780,17208,21780,12,9,1908,1645,0,3
16,31,22650,24141,22650,24141,12,8,1848,1614,0,3
9,6,18086,21375,18086,21375,14,8,2396,1676,0,3
31,46,17157,21954,17157,21954,13,9,1848,1429,0,3
10,10,20488,22153,20488,22153,11,7,1798,1397,0,3
11,7,20381,23112,20381,23112,11,7,1776,1365,0,3
16,28,20559,21594,18369,20877,13,8,2117,1386,0,3
0,0,32422,24670,32422,24670,6,0,592,65,1,3
12,7,19389,23408,19389,23408,16,8,2693,1354,0,3
16,28,20761,22985,20761,22985,13,7,2081,1467,0,3
17,34,18782,22847,18782,22847,13,7,2002,1190,0,3
16,30,18427,22511,17036,22022,9,9,1317,1403,0,3
16,36,17857,20455,16170,19310,10,9,1465,1469,0,3
39,80,21100,22801,21100,22801,14,9,2354,1760,0,3
21,39,20500,23214,20500,23214,11,10,1766,1967,0,3
12,16,18509,21695,16228,21448,13,8,2108,1648,0,3
7,7,20994,22951,20994,22951,12,9,1844,1477,0,3
13,29,19468,20563,17360,20445,10,10,1619,2146,0,3
19,35,20332,22438,20332,22438,9,6,1713,1874,0,3
9,6,20796,22295,20796,22295,15,7,2381,1407,0,3
33,49,19442,20916,19442,20916,10,7,1621,1827,0,3
8,9,17201,21667,15911,21307,11,10,1604,1527,0,3
22,37,20409,22522,20409,22522,12,8,2107,1772,0,3
10,8,15181,21947,15153,21958,14,9,2102,1341,0,3
9,8,20916,23698,20916,23698,13,7,2245,1401,0,3
17,45,16044,21087,16026,21055,10,9,1653,1675,0,3
19,34,19226,23000,18024,22868,10,9,1631,1709,0,3
14,29,22556,23101,22556,23101,11,8,1732,1306,0,3
15,29,18601,23525,18601,23525,10,8,1564,1418,0,3
0,0,32948,25214,32948,25214,6,0,861,499,1,3
19,30,19361,21896,19361,21896,12,7,2351,2144,0,3
20,27,20988,24622,20988,24622,14,9,2431,1912,0,3
17,32,16954,20955,16947,20959,9,8,1477,1388,0,3
17,28,16579,19701,16579,19701,15,6,2327,1069,0,3
27,43,18635,22250,18627,22255,11,7,2051,2003,0,3
15,25,17516,20095,17412,20146,11,9,1813,1701,0,3
7,6,16750,20343,16751,20343,13,8,2013,1274,0,3
22,35,19294,22462,19294,22462,13,9,2615,2393,0,3
6,10,18230,22316,16641,21794,6,8,882,1272,0,2
10,6,21000,22169,21000,22169,14,7,2281,1323,0,3
9,8,21818,22912,21818,22912,12,9,1696,1485,0,3
16,28,17216,19012,17216,19012,13,9,2152,1730,0,3
17,32,21466,23696,20797,23702,11,8,1961,2008,0,3
25,37,20363,23500,20341,23518,13,8,1980,1469,0,3
11,25,20310,23282,20310,23283,11,8,1605,1356,0,3
8,8,17473,21093,17472,21094,9,8,1554,1560,0,3
27,43,15313,18860,15289,18873,10,9,1766,1590,0,3
22,36,15666,18996,14620,18411,9,8,1834,2159,0,3
26,49,20914,23487,20011,23506,11,8,1812,1745,0,3
8,7,21178,23452,20911,23603,10,8,1642,1371,0,3
30,43,16965,21368,16965,21368,13,8,2362,2163,0,3
18,26,19455,23858,19455,23858,17,8,2791,1778,0,3
10,9,21803,25246,21803,25246,13,9,1917,1366,0,3
16,23,19811,21042,19811,21042,13,5,2377,1600,0,3
6,8,15348,19269,15348,19269,9,8,1459,1459,0,3
18,19,17349,20350,17349,20350,15,10,2397,1835,0,3
19,29,19097,23145,18988,23216,14,9,2354,1983,0,3
13,25,20404,23052,20404,23052,12,8,2107,1598,0,3
15,27,20057,23550,20057,23550,11,9,1681,1534,0,3
9,7,22237,24655,22368,24809,14,8,2179,1394,0,3
7,8,16483,19505,16483,19505,10,9,1631,1612,0,3
14,27,19919,22296,19919,22296,10,8,1554,1492,0,3
18,35,18655,22241,17784,21740,14,10,2186,1598,0,3
27,55,20505,24071,20505,24071,13,8,2028,1350,0,3
14,28,18307,21766,18307,21766,9,7,1561,1651,0,3
8,7,21268,22899,21268,22899,13,9,2103,1555,0,3
19,33,15444,21455,15443,21455,13,9,2020,1374,0,3
0,0,32470,24717,32470,24717,6,0,575,14,1,3
0,0,32471,24718,32471,24718,6,0,1152,573,1,3
25,34,18569,22800,19417,22743,12,8,2216,1807,0,3
25,39,19235,22850,19235,22850,12,7,2088,1799,0,3
16,25,17435,19805,16766,19941,13,9,2164,1616,0,3
8,6,15035,20709,12673,19423,12,9,1770,1424,0,3
17,30,16011,21039,16011,21039,11,6,1700,1178,0,3
10,8,22421,22509,19311,21853,15,10,2442,2137,0,3
21,33,16439,20273,14601,18966,16,8,2291,1248,0,3
8,6,16878,20707,16878,20707,13,9,2213,1856,0,3
16,33,23855,25265,23855,25265,11,8,1956,1939,0,3
21,31,19107,21453,19107,21453,17,7,2728,1307,0,3
7,6,15754,19240,14787,19350,11,9,1620,1452,0,3
19,36,20568,22394,20568,22394,10,7,1694,1751,0,3
9,3,23120,24873,23120,24873,14,6,2059,1148,0,3
487,2769,28115,21795,28115,21795,38,184,6085,30503,1,3
17,33,16341,19035,16341,19035,12,8,2017,1446,0,3
22,33,13699,20376,13699,20376,14,9,2411,2225,0,3
19,34,13556,17410,13556,17410,14,8,2170,1458,0,3
7,6,16373,20646,16373,20645,10,8,1462,1254,0,3
19,35,23561,24771,22424,25221,11,9,1800,1727,0,3
16,23,19379,23825,19379,23825,14,9,2174,1481,0,3
22,36,15071,18841,15071,18841,10,9,1837,1834,0,3
12,25,17242,22055,17242,22055,9,9,1496,1603,0,3
19,32,18383,20821,18383,20821,14,7,2316,1597,0,3
21,31,18301,21848,18301,21848,14,7,2456,1679,0,3
17,32,14164,19620,14164,19620,12,9,1968,1625,0,3
0,8,32652,24868,32652,24868,6,0,586,74,1,3
0,0,32785,25014,32785,25014,6,0,589,70,1,3
18,30,22683,25171,20691,24827,15,9,2370,1603,0,3
19,30,17604,20443,17604,20443,12,9,1757,1553,0,3
16,30,19833,20857,19833,20857,14,9,2212,1584,0,3
24,39,20203,22900,20203,22900,10,8,1802,1692,0,3
30,39,18190,22622,18190,22622,17,6,2815,1454,0,3
25,38,20245,22114,20245,22114,10,6,1689,1351,0,3
12,26,18024,22062,18023,22062,10,8,1517,1439,0,3
5,6,21501,24277,20362,24641,9,8,1506,1338,0,3
16,28,22033,24781,21827,24493,13,7,2016,1222,0,3
16,30,16289,19827,16289,19827,9,5,1780,1680,0,3
9,17,16672,22757,16672,22757,8,8,1476,1895,0,3
10,16,14777,20297,14777,20297,10,8,1858,1765,0,3
25,38,16335,21483,16335,21483,9,8,1572,1744,0,3
11,9,22702,25491,22702,25491,13,10,1892,1542,0,3
7,7,20847,23051,20847,23051,12,10,1767,1552,0,3
18,26,16622,21506,16622,21506,16,9,2332,1356,0,3
7,8,17931,20523,17931,20523,11,9,1533,1484,0,3
12,6,19673,24179,19673,24179,17,7,2492,1195,0,3
16,10,16685,20364,16685,20364,15,8,2462,1698,0,3
7,5,20715,22825,20716,22825,12,7,1824,1233,0,3
32,55,19721,24419,19722,24419,10,9,1927,2056,0,3
7,9,23074,21241,23074,21241,13,9,1968,1472,0,3
6,5,21137,21228,21137,21228,11,7,1799,1362,0,3
22,32,16662,20185,16662,20185,15,9,2489,1540,0,3
15,27,22445,24540,21663,24758,11,8,1729,1421,0,3
30,45,16164,20412,16165,20412,12,9,2093,1981,0,3
18,29,18954,22793,18954,22793,13,8,2326,2003,0,3
18,28,18716,22257,17910,22267,14,6,2469,1871,0,3
19,31,22703,24995,22703,24995,12,7,2088,1468,0,3
5,5,18661,21927,18661,21927,11,7,1762,1368,0,3
21,35,19634,24048,18691,24206,9,7,1596,1758,0,3
11,9,16647,20781,16647,20781,12,7,1898,1245,0,3
17,29,14468,17899,14465,17901,13,8,2579,2084,0,3
11,18,19217,22170,18421,22177,11,9,1706,1427,0,3
17,26,13541,16838,13541,16838,14,9,2205,1692,0,3
13,16,18020,21549,18020,21549,15,7,2366,1522,0,3
9,12,18324,21884,18324,21884,11,8,1638,1342,0,3
14,16,19959,23136,19959,23136,13,9,2225,1770,0,3
24,35,19412,22545,19412,22545,13,9,2187,1738,0,3
19,30,20597,24979,20597,24979,16,8,2641,1777,0,3
12,25,21384,23907,19487,23872,11,7,1996,1800,0,3
10,9,14566,19095,14566,19095,11,7,1652,1264,0,3
7,6,18393,21977,18393,21977,10,9,1509,1387,0,3
18,31,17022,21125,17022,21125,9,9,1669,1965,0,3
21,46,17283,21149,17283,21149,14,9,2093,1411,0,3
19,30,20301,22994,20301,22994,16,6,2630,1311,0,3
30,42,20415,24589,20415,24589,12,8,2328,1820,0,3
30,37,23207,25349,23207,25349,15,8,2723,2121,0,3
34,59,20573,23049,20573,23049,10,7,2105,2303,0,3
17,27,18806,22892,18806,22892,10,7,2188,2095,0,3
7,8,21382,22089,21382,22089,9,10,1578,1792,0,3
814,3550,23289,21640,23289,21640,46,182,7130,28456,1,3
15,23,18615,21395,18615,21395,12,7,1961,1516,0,3
0,0,32966,25232,32966,25232,6,0,589,69,1,3
36,28,17537,21443,17537,21443,3,2,267,338,0,8
21,30,16156,19571,15574,19736,15,7,2435,1399,0,3
23,36,17727,20804,17727,20804,14,8,2318,1805,0,3
10,7,20391,23170,20391,23170,15,9,2143,1499,0,3
19,16,17907,20691,17907,20691,18,8,2838,1668,0,3
10,7,19568,23529,19566,23529,15,8,2484,1367,0,3
12,19,14972,19154,14972,19154,10,9,1537,1555,0,3
16,32,19401,23887,17290,23245,11,8,1509,1348,0,3
14,28,14284,18773,14284,18773,11,7,1918,1771,0,3
16,22,17411,19708,17411,19708,14,10,2146,1705,0,3
18,28,16705,21362,16705,21362,10,8,2011,1959,0,3
16,33,17399,21392,17399,21392,11,6,1634,1195,0,3
10,20,17834,21596,17834,21596,9,8,1426,1545,0,3
8,7,12522,15880,12522,15880,12,10,1813,1503,0,3
7,7,23195,24024,23195,24024,12,9,1713,1407,0,3
21,36,16749,20442,16749,20442,10,8,1547,1561,0,3
5,5,19866,22464,18133,22579,10,8,1556,1444,0,3
15,28,19445,22208,17675,21255,11,9,1557,1520,0,3
25,40,19548,20433,19548,20433,11,9,1648,1518,0,3
23,35,17809,20999,17809,20999,11,8,1752,1434,0,3
6,8,22980,25881,21172,25520,7,8,1090,1453,0,3
11,8,15980,20135,15980,20135,16,10,2326,1504,0,3
20,34,17982,20856,17982,20856,11,8,1923,1630,0,3
32,44,19380,22951,19380,22951,10,8,2143,2283,0,3
12,9,20258,22896,19615,22987,16,8,2608,1736,0,3
21,27,18698,21161,18698,21161,14,9,2273,1799,0,3
20,31,18479,23769,18479,23769,12,7,1825,1445,0,3
13,24,18405,21603,18405,21603,11,9,1645,1567,0,3
7,7,20719,23569,20719,23569,10,9,1417,1460,0,3
26,38,17006,21984,17006,21984,15,4,2546,758,0,3
23,37,20585,24563,20585,24564,13,9,1991,1434,0,3
13,27,19204,19782,19204,19782,11,8,1940,1910,0,3
27,40,18880,22647,18880,22647,10,8,2326,2436,0,3
8,7,21388,22142,21388,22142,12,9,1871,1598,0,3
5,5,16217,18925,16201,18934,9,8,1418,1348,0,3
13,25,17492,22074,16271,21645,11,9,1890,1875,0,3
9,7,17333,20936,17794,20655,14,8,2162,1474,0,3
16,43,32517,24758,32517,24758,6,1,534,158,1,3
96,60,32475,24714,32475,24714,4,1,281,218,1,11
19,27,21747,24874,21747,24874,13,10,1873,1622,0,3
15,34,18500,19729,18500,19729,7,7,1339,1893,0,3
8,4,18477,21493,18477,21493,13,6,2126,1251,0,3
10,8,18507,23068,18507,23068,13,10,1970,1610,0,3
15,23,17623,20446,17623,20446,14,7,2378,1697,0,3
21,28,20332,23295,20332,23295,16,9,2606,1695,0,3
20,29,15099,19030,15099,19030,16,9,2540,1954,0,3
19,28,18775,22906,18786,22898,14,9,2179,1414,0,3
11,8,17483,18245,17483,18245,16,9,2402,1311,0,3
49,69,20754,23002,20754,23002,44,101,129483,476537,0,3
29,46,24993,25387,22434,25004,11,8,2032,2102,0,3
24,39,18396,20893,17264,20835,9,6,1492,1396,0,3
20,33,17669,19586,17669,19586,13,9,2140,1900,0,3
17,32,15821,20976,15821,20976,12,8,1847,1283,0,3
18,33,18345,20900,17735,21104,8,7,1606,1660,0,3
23,35,18839,20646,18839,20646,14,8,2491,1951,0,3
14,21,17887,21583,15728,21200,10,7,1686,1573,0,3
39,71,24306,25273,24306,25273,14,9,2098,1998,0,3
10,8,15861,20047,15861,20047,13,11,1901,1578,0,6
13,13,15579,20943,16845,21153,11,10,1677,1758,0,3
5,5,21283,23212,19769,23340,11,8,1869,1563,0,3
20,33,19012,22172,19109,22311,12,8,1838,1400,0,3
27,41,19775,22519,17850,22295,10,7,1793,1802,0,3
13,8,20162,23138,21532,22592,15,9,2081,1343,0,3
13,17,21696,23862,21696,23862,15,8,2376,1351,0,3
18,35,18816,21093,18816,21093,12,8,2018,1797,0,3
28,43,20146,23195,20146,23195,11,8,2284,2365,0,3
22,32,17025,19422,15879,19536,16,10,2167,1524,0,3
14,18,17503,22844,17503,22844,12,10,1818,1625,0,3
25,40,18932,21246,18515,21423,9,7,1676,1725,0,3
12,31,16396,18365,17824,19593,7,8,972,1364,0,3
16,21,16355,20914,16341,20921,14,7,2619,1768,0,3
8,6,21040,22753,21040,22753,13,8,1962,1339,0,3
15,26,19252,21609,19252,21609,12,8,1899,1430,0,3
7,4,13762,20572,13762,20572,10,6,1704,1211,0,3
29,42,19788,21538,19788,21538,10,8,1551,1639,0,3
15,9,16715,22752,16707,22756,19,9,2741,1193,0,3
20,31,17887,20711,17887,20711,12,9,2026,1870,0,3
12,7,16445,22923,16445,22923,13,7,2397,1889,0,3
6,4,17994,21577,17970,21591,11,7,1847,1268,0,3
9,18,19283,22323,17354,21226,9,10,1577,1838,0,3
8,6,22662,24171,22662,24171,14,8,2160,1369,0,3
15,27,20691,23886,20691,23886,11,9,2006,2017,0,3
29,40,21354,24790,21354,24790,15,9,2622,1725,0,3
12,17,17892,23345,17892,23345,12,8,2026,1569,0,3
15,22,17687,21207,17669,21217,14,7,2464,1812,0,3
16,9,13777,19187,13771,19189,18,8,2876,1440,0,3
16,22,16012,21204,16012,21204,12,10,2039,1770,0,3
36,47,21584,22852,21584,22852,13,9,2243,1924,0,3
19,38,20083,23189,16689,21570,10,6,1730,1567,0,3
7,4,18660,20738,18660,20738,12,6,1856,1220,0,3
